9190,41.38258,49.094296
365,-108.51277,-18.370562
6678,31.56646,-40.193512
4785,-41.19454,84.05484
5718,-45.97212,27.342428
1033,2.4214356,-115.81685
2826,29.62874,-10.1070595
1668,-46.148212,-50.294582
9963,22.52214,68.158554
9044,7.150971,-23.79143
5621,-18.821102,-29.635033
667,-28.794697,-7.6339173
1415,52.137806,44.428772
6235,13.226558,-59.609367
8589,-3.5294724,72.572495
7055,77.8252,-28.639433
1734,5.5807505,-91.11248
6789,1.6401392,-18.160145
3852,-90.379265,-5.9985504
9669,-96.17095,-94.236465
6882,-84.46307,-31.58973
2775,19.697855,-3.3281422
7907,-55.552204,97.55546
1492,58.33764,33.15075
4672,-48.875584,-30.05089
3388,72.9058,-103.040955
5067,16.738476,22.532665
9348,-79.47001,-46.475014
4341,-85.53035,49.51356
7858,-46.49682,-21.551247
7348,-48.156475,25.834745
8464,-59.232117,28.15069
1598,-7.4151254,31.978931
9375,-87.98896,-94.627304
6152,35.408623,88.536964
8847,-16.114431,-105.044525
8779,-94.548935,-12.077952
9281,-58.252773,-16.243
2123,12.533392,49.334007
8084,-8.387173,-60.4137
8534,-75.96575,112.019325
9004,4.010954,-119.03814
2384,108.53769,-17.264826
9297,21.965712,-54.180634
6802,-74.85806,-18.503294
1292,-34.268074,-23.46687
3037,55.61473,-106.23898
5628,-53.39397,76.28301
1319,-6.9445305,-126.72608
3353,-56.485523,-26.239618
1349,0.21587639,-17.3287
652,4.5461392,104.71824
716,-6.515301,-32.033028
6782,81.80349,-51.274555
6671,32.606438,41.292095
7179,42.436684,-69.92809
398,26.793066,-12.768857
1027,6.2651424,41.1932
5213,-21.597778,80.20263
9809,29.953138,123.5315
5169,32.87967,3.4226382
4657,-38.00105,89.71528
152,82.90048,21.564852
5513,-14.41749,-104.170044
817,7.2291107,111.2222
4153,-21.259064,61.251976
4748,28.593445,-39.16582
8089,13.51645,51.872513
8391,47.594162,6.453267
4110,111.24578,51.989838
479,-77.1756,-95.943275
9928,-60.186863,-57.966022
2920,11.148614,-27.517584
6930,33.723885,51.587406
2332,20.132074,2.034305
1309,-46.769882,-83.336296
8179,20.740728,-118.35889
5111,64.80471,38.663563
